date,state,crop_name,price_usd_per_lb
2024-01-01,AK,Barley,0.069
2024-02-01,AK,Barley,0.071
2024-03-01,AK,Barley,0.068
2024-04-01,AK,Barley,0.066
2024-05-01,AK,Barley,0.07
2024-06-01,AK,Barley,0.073
2024-07-01,AK,Barley,0.073
2024-08-01,AK,Barley,0.071
2024-09-01,AK,Barley,0.07
2024-10-01,AK,Barley,0.07
2024-11-01,AK,Barley,0.07
2024-12-01,AK,Barley,0.07
2025-01-01,AK,Barley,0.07
2025-02-01,AK,Barley,0.069
2025-03-01,AK,Barley,0.066
2025-04-01,AK,Barley,0.065
2025-05-01,AK,Barley,0.067
2025-06-01,AK,Barley,0.064
2025-07-01,AK,Barley,0.064
2025-08-01,AK,Barley,0.062
2025-09-01,AK,Barley,0.062
2020-10-01,AK,Oats,0.089
2020-11-01,AK,Oats,0.093
2020-12-01,AK,Oats,0.094
2021-01-01,AK,Oats,0.091
2021-02-01,AK,Oats,0.092
2021-03-01,AK,Oats,0.09
2021-04-01,AK,Oats,0.089
2021-05-01,AK,Oats,0.09
2021-06-01,AK,Oats,0.088
2021-07-01,AK,Oats,0.091
2021-08-01,AK,Oats,0.088
2021-09-01,AK,Oats,0.087
2021-10-01,AK,Oats,0.085
2021-11-01,AK,Oats,0.084
2021-12-01,AK,Oats,0.086
2022-01-01,AK,Oats,0.088
2022-02-01,AK,Oats,0.093
2022-03-01,AK,Oats,0.099
2022-04-01,AK,Oats,0.096
2022-05-01,AK,Oats,0.096
2022-06-01,AK,Oats,0.093
2022-07-01,AK,Oats,0.09
2022-08-01,AK,Oats,0.089
2022-09-01,AK,Oats,0.086
2022-10-01,AK,Oats,0.083
2022-11-01,AK,Oats,0.083
2022-12-01,AK,Oats,0.08
2023-01-01,AK,Oats,0.082
2023-02-01,AK,Oats,0.08
2023-03-01,AK,Oats,0.086
2023-04-01,AK,Oats,0.085
2023-05-01,AK,Oats,0.085
2023-06-01,AK,Oats,0.082
2023-07-01,AK,Oats,0.086
2023-08-01,AK,Oats,0.089
2023-09-01,AK,Oats,0.09
2023-10-01,AK,Oats,0.086
2023-11-01,AK,Oats,0.087
2023-12-01,AK,Oats,0.084
2024-01-01,AK,Oats,0.088
2024-02-01,AK,Oats,0.09
2024-03-01,AK,Oats,0.09
2024-04-01,AK,Oats,0.083
2024-05-01,AK,Oats,0.081
2024-06-01,AK,Oats,0.083
2024-07-01,AK,Oats,0.086
2024-08-01,AK,Oats,0.088
2024-09-01,AK,Oats,0.084
2024-10-01,AK,Oats,0.085
2024-11-01,AK,Oats,0.088
2024-12-01,AK,Oats,0.083
2025-01-01,AK,Oats,0.083
2025-02-01,AK,Oats,0.084
2025-03-01,AK,Oats,0.083
2025-04-01,AK,Oats,0.079
2025-05-01,AK,Oats,0.078
2025-06-01,AK,Oats,0.077
2025-07-01,AK,Oats,0.077
2025-08-01,AK,Oats,0.075
2025-09-01,AK,Oats,0.074
2020-10-01,AK,Canola (rapeseed),0.26
2020-11-01,AK,Canola (rapeseed),0.263
2020-12-01,AK,Canola (rapeseed),0.261
2021-01-01,AK,Canola (rapeseed),0.258
2021-02-01,AK,Canola (rapeseed),0.258
2021-03-01,AK,Canola (rapeseed),0.243
2021-04-01,AK,Canola (rapeseed),0.247
2021-05-01,AK,Canola (rapeseed),0.247
2021-06-01,AK,Canola (rapeseed),0.247
2021-07-01,AK,Canola (rapeseed),0.254
2021-08-01,AK,Canola (rapeseed),0.239
2021-09-01,AK,Canola (rapeseed),0.225
2021-10-01,AK,Canola (rapeseed),0.227
2021-11-01,AK,Canola (rapeseed),0.227
2021-12-01,AK,Canola (rapeseed),0.228
2022-01-01,AK,Canola (rapeseed),0.225
2022-02-01,AK,Canola (rapeseed),0.229
2022-03-01,AK,Canola (rapeseed),0.236
2022-04-01,AK,Canola (rapeseed),0.239
2022-05-01,AK,Canola (rapeseed),0.237
2022-06-01,AK,Canola (rapeseed),0.222
2022-07-01,AK,Canola (rapeseed),0.228
2022-08-01,AK,Canola (rapeseed),0.236
2022-09-01,AK,Canola (rapeseed),0.24
2022-10-01,AK,Canola (rapeseed),0.234
2022-11-01,AK,Canola (rapeseed),0.239
2022-12-01,AK,Canola (rapeseed),0.245
2023-01-01,AK,Canola (rapeseed),0.256
2023-02-01,AK,Canola (rapeseed),0.25
2023-03-01,AK,Canola (rapeseed),0.248
2023-04-01,AK,Canola (rapeseed),0.254
2023-05-01,AK,Canola (rapeseed),0.254
2023-06-01,AK,Canola (rapeseed),0.246
2023-07-01,AK,Canola (rapeseed),0.249
2023-08-01,AK,Canola (rapeseed),0.253
2023-09-01,AK,Canola (rapeseed),0.254
2023-10-01,AK,Canola (rapeseed),0.255
2023-11-01,AK,Canola (rapeseed),0.253
2023-12-01,AK,Canola (rapeseed),0.264
2024-01-01,AK,Canola (rapeseed),0.257
2024-02-01,AK,Canola (rapeseed),0.253
2024-03-01,AK,Canola (rapeseed),0.253
2024-04-01,AK,Canola (rapeseed),0.26
2024-05-01,AK,Canola (rapeseed),0.248
2024-06-01,AK,Canola (rapeseed),0.238
2024-07-01,AK,Canola (rapeseed),0.224
2024-08-01,AK,Canola (rapeseed),0.224
2024-09-01,AK,Canola (rapeseed),0.216
2024-10-01,AK,Canola (rapeseed),0.214
2024-11-01,AK,Canola (rapeseed),0.218
2024-12-01,AK,Canola (rapeseed),0.214
2025-01-01,AK,Canola (rapeseed),0.215
2025-02-01,AK,Canola (rapeseed),0.213
2025-03-01,AK,Canola (rapeseed),0.218
2025-04-01,AK,Canola (rapeseed),0.221
2025-05-01,AK,Canola (rapeseed),0.216
2025-06-01,AK,Canola (rapeseed),0.215
2025-07-01,AK,Canola (rapeseed),0.222
2025-08-01,AK,Canola (rapeseed),0.224
2025-09-01,AK,Canola (rapeseed),0.215
2020-10-01,AK,Sunflower,0.316
2020-11-01,AK,Sunflower,0.306
2020-12-01,AK,Sunflower,0.319
2021-01-01,AK,Sunflower,0.329
2021-02-01,AK,Sunflower,0.331
2021-03-01,AK,Sunflower,0.333
2021-04-01,AK,Sunflower,0.331
2021-05-01,AK,Sunflower,0.338
2021-06-01,AK,Sunflower,0.334
2021-07-01,AK,Sunflower,0.336
2021-08-01,AK,Sunflower,0.345
2021-09-01,AK,Sunflower,0.339
2021-10-01,AK,Sunflower,0.333
2021-11-01,AK,Sunflower,0.321
2021-12-01,AK,Sunflower,0.311
2022-01-01,AK,Sunflower,0.294
2022-02-01,AK,Sunflower,0.3
2022-03-01,AK,Sunflower,0.316
2022-04-01,AK,Sunflower,0.33
2022-05-01,AK,Sunflower,0.314
2022-06-01,AK,Sunflower,0.321
2022-07-01,AK,Sunflower,0.334
2022-08-01,AK,Sunflower,0.33
2022-09-01,AK,Sunflower,0.331
2022-10-01,AK,Sunflower,0.311
2022-11-01,AK,Sunflower,0.313
2022-12-01,AK,Sunflower,0.303
2023-01-01,AK,Sunflower,0.305
2023-02-01,AK,Sunflower,0.291
2023-03-01,AK,Sunflower,0.296
2023-04-01,AK,Sunflower,0.305
2023-05-01,AK,Sunflower,0.298
2023-06-01,AK,Sunflower,0.287
2023-07-01,AK,Sunflower,0.269
2023-08-01,AK,Sunflower,0.267
2023-09-01,AK,Sunflower,0.262
2023-10-01,AK,Sunflower,0.25
2023-11-01,AK,Sunflower,0.253
2023-12-01,AK,Sunflower,0.25
2024-01-01,AK,Sunflower,0.242
2024-02-01,AK,Sunflower,0.238
2024-03-01,AK,Sunflower,0.245
2024-04-01,AK,Sunflower,0.25
2024-05-01,AK,Sunflower,0.249
2024-06-01,AK,Sunflower,0.253
2024-07-01,AK,Sunflower,0.245
2024-08-01,AK,Sunflower,0.245
2024-09-01,AK,Sunflower,0.246
2024-10-01,AK,Sunflower,0.242
2024-11-01,AK,Sunflower,0.246
2024-12-01,AK,Sunflower,0.24
2025-01-01,AK,Sunflower,0.244
2025-02-01,AK,Sunflower,0.248
2025-03-01,AK,Sunflower,0.226
2025-04-01,AK,Sunflower,0.234
2025-05-01,AK,Sunflower,0.213
2025-06-01,AK,Sunflower,0.209
2025-07-01,AK,Sunflower,0.215
2025-08-01,AK,Sunflower,0.213
2025-09-01,AK,Sunflower,0.204
2020-10-01,AK,Potato,0.271
2020-11-01,AK,Potato,0.279
2020-12-01,AK,Potato,0.263
2021-01-01,AK,Potato,0.272
2021-02-01,AK,Potato,0.272
2021-03-01,AK,Potato,0.262
2021-04-01,AK,Potato,0.257
2021-05-01,AK,Potato,0.249
2021-06-01,AK,Potato,0.256
2021-07-01,AK,Potato,0.261
2021-08-01,AK,Potato,0.248
2021-09-01,AK,Potato,0.245
2021-10-01,AK,Potato,0.239
2021-11-01,AK,Potato,0.248
2021-12-01,AK,Potato,0.238
2022-01-01,AK,Potato,0.249
2022-02-01,AK,Potato,0.249
2022-03-01,AK,Potato,0.24
2022-04-01,AK,Potato,0.236
2022-05-01,AK,Potato,0.23
2022-06-01,AK,Potato,0.221
2022-07-01,AK,Potato,0.222
2022-08-01,AK,Potato,0.214
2022-09-01,AK,Potato,0.2
2022-10-01,AK,Potato,0.197
2022-11-01,AK,Potato,0.187
2022-12-01,AK,Potato,0.182
2023-01-01,AK,Potato,0.177
2023-02-01,AK,Potato,0.173
2023-03-01,AK,Potato,0.183
2023-04-01,AK,Potato,0.183
2023-05-01,AK,Potato,0.185
2023-06-01,AK,Potato,0.175
2023-07-01,AK,Potato,0.172
2023-08-01,AK,Potato,0.173
2023-09-01,AK,Potato,0.167
2023-10-01,AK,Potato,0.172
2023-11-01,AK,Potato,0.166
2023-12-01,AK,Potato,0.164
2024-01-01,AK,Potato,0.161
2024-02-01,AK,Potato,0.162
2024-03-01,AK,Potato,0.159
2024-04-01,AK,Potato,0.158
2024-05-01,AK,Potato,0.157
2024-06-01,AK,Potato,0.153
2024-07-01,AK,Potato,0.155
2024-08-01,AK,Potato,0.157
2024-09-01,AK,Potato,0.156
2024-10-01,AK,Potato,0.154
2024-11-01,AK,Potato,0.158
2024-12-01,AK,Potato,0.157
2025-01-01,AK,Potato,0.155
2025-02-01,AK,Potato,0.156
2025-03-01,AK,Potato,0.164
2025-04-01,AK,Potato,0.157
2025-05-01,AK,Potato,0.161
2025-06-01,AK,Potato,0.152
2025-07-01,AK,Potato,0.153
2025-08-01,AK,Potato,0.16
2025-09-01,AK,Potato,0.162
2020-10-01,AK,Alfalfa,0.121
2020-11-01,AK,Alfalfa,0.119
2020-12-01,AK,Alfalfa,0.119
2021-01-01,AK,Alfalfa,0.118
2021-02-01,AK,Alfalfa,0.115
2021-03-01,AK,Alfalfa,0.114
2021-04-01,AK,Alfalfa,0.115
2021-05-01,AK,Alfalfa,0.112
2021-06-01,AK,Alfalfa,0.109
2021-07-01,AK,Alfalfa,0.105
2021-08-01,AK,Alfalfa,0.106
2021-09-01,AK,Alfalfa,0.108
2021-10-01,AK,Alfalfa,0.109
2021-11-01,AK,Alfalfa,0.112
2021-12-01,AK,Alfalfa,0.112
2022-01-01,AK,Alfalfa,0.113
2022-02-01,AK,Alfalfa,0.114
2022-03-01,AK,Alfalfa,0.114
2022-04-01,AK,Alfalfa,0.112
2022-05-01,AK,Alfalfa,0.12
2022-06-01,AK,Alfalfa,0.118
2022-07-01,AK,Alfalfa,0.116
2022-08-01,AK,Alfalfa,0.117
2022-09-01,AK,Alfalfa,0.118
2022-10-01,AK,Alfalfa,0.113
2022-11-01,AK,Alfalfa,0.117
2022-12-01,AK,Alfalfa,0.117
2023-01-01,AK,Alfalfa,0.113
2023-02-01,AK,Alfalfa,0.117
2023-03-01,AK,Alfalfa,0.119
2023-04-01,AK,Alfalfa,0.114
2023-05-01,AK,Alfalfa,0.121
2023-06-01,AK,Alfalfa,0.123
2023-07-01,AK,Alfalfa,0.123
2023-08-01,AK,Alfalfa,0.129
2023-09-01,AK,Alfalfa,0.129
2023-10-01,AK,Alfalfa,0.129
2023-11-01,AK,Alfalfa,0.127
2023-12-01,AK,Alfalfa,0.129
2024-01-01,AK,Alfalfa,0.131
2024-02-01,AK,Alfalfa,0.131
2024-03-01,AK,Alfalfa,0.128
2024-04-01,AK,Alfalfa,0.128
2024-05-01,AK,Alfalfa,0.128
2024-06-01,AK,Alfalfa,0.123
2024-07-01,AK,Alfalfa,0.117
2024-08-01,AK,Alfalfa,0.119
2024-09-01,AK,Alfalfa,0.11
2024-10-01,AK,Alfalfa,0.111
2024-11-01,AK,Alfalfa,0.109
2024-12-01,AK,Alfalfa,0.113
2025-01-01,AK,Alfalfa,0.112
2025-02-01,AK,Alfalfa,0.114
2025-03-01,AK,Alfalfa,0.113
2025-04-01,AK,Alfalfa,0.113
2025-05-01,AK,Alfalfa,0.116
2025-06-01,AK,Alfalfa,0.114
2025-07-01,AK,Alfalfa,0.117
2025-08-01,AK,Alfalfa,0.114
2025-09-01,AK,Alfalfa,0.115
2020-10-01,AK,Carrot,0.37
2020-11-01,AK,Carrot,0.377
2020-12-01,AK,Carrot,0.399
2021-01-01,AK,Carrot,0.39
2021-02-01,AK,Carrot,0.374
2021-03-01,AK,Carrot,0.363
2021-04-01,AK,Carrot,0.37
2021-05-01,AK,Carrot,0.375
2021-06-01,AK,Carrot,0.376
2021-07-01,AK,Carrot,0.364
2021-08-01,AK,Carrot,0.372
2021-09-01,AK,Carrot,0.358
2021-10-01,AK,Carrot,0.371
2021-11-01,AK,Carrot,0.403
2021-12-01,AK,Carrot,0.407
2022-01-01,AK,Carrot,0.414
2022-02-01,AK,Carrot,0.408
2022-03-01,AK,Carrot,0.386
2022-04-01,AK,Carrot,0.379
2022-05-01,AK,Carrot,0.367
2022-06-01,AK,Carrot,0.351
2022-07-01,AK,Carrot,0.369
2022-08-01,AK,Carrot,0.372
2022-09-01,AK,Carrot,0.376
2022-10-01,AK,Carrot,0.373
2022-11-01,AK,Carrot,0.371
2022-12-01,AK,Carrot,0.381
2023-01-01,AK,Carrot,0.381
2023-02-01,AK,Carrot,0.387
2023-03-01,AK,Carrot,0.385
2023-04-01,AK,Carrot,0.381
2023-05-01,AK,Carrot,0.365
2023-06-01,AK,Carrot,0.343
2023-07-01,AK,Carrot,0.34
2023-08-01,AK,Carrot,0.341
2023-09-01,AK,Carrot,0.328
2023-10-01,AK,Carrot,0.327
2023-11-01,AK,Carrot,0.328
2023-12-01,AK,Carrot,0.307
2024-01-01,AK,Carrot,0.298
2024-02-01,AK,Carrot,0.302
2024-03-01,AK,Carrot,0.306
2024-04-01,AK,Carrot,0.295
2024-05-01,AK,Carrot,0.296
2024-06-01,AK,Carrot,0.305
2024-07-01,AK,Carrot,0.313
2024-08-01,AK,Carrot,0.312
2024-09-01,AK,Carrot,0.307
2024-10-01,AK,Carrot,0.301
2024-11-01,AK,Carrot,0.306
2024-12-01,AK,Carrot,0.307
2025-01-01,AK,Carrot,0.313
2025-02-01,AK,Carrot,0.315
2025-03-01,AK,Carrot,0.322
2025-04-01,AK,Carrot,0.323
2025-05-01,AK,Carrot,0.331
2025-06-01,AK,Carrot,0.339
2025-07-01,AK,Carrot,0.331
2025-08-01,AK,Carrot,0.313
2025-09-01,AK,Carrot,0.328
2020-10-01,AK,Lettuce,0.605
2020-11-01,AK,Lettuce,0.574
2020-12-01,AK,Lettuce,0.561
2021-01-01,AK,Lettuce,0.574
2021-02-01,AK,Lettuce,0.569
2021-03-01,AK,Lettuce,0.561
2021-04-01,AK,Lettuce,0.584
2021-05-01,AK,Lettuce,0.566
2021-06-01,AK,Lettuce,0.552
2021-07-01,AK,Lettuce,0.556
2021-08-01,AK,Lettuce,0.562
2021-09-01,AK,Lettuce,0.571
2021-10-01,AK,Lettuce,0.586
2021-11-01,AK,Lettuce,0.59
2021-12-01,AK,Lettuce,0.598
2022-01-01,AK,Lettuce,0.594
2022-02-01,AK,Lettuce,0.595
2022-03-01,AK,Lettuce,0.597
2022-04-01,AK,Lettuce,0.601
2022-05-01,AK,Lettuce,0.615
2022-06-01,AK,Lettuce,0.625
2022-07-01,AK,Lettuce,0.626
2022-08-01,AK,Lettuce,0.611
2022-09-01,AK,Lettuce,0.612
2022-10-01,AK,Lettuce,0.611
2022-11-01,AK,Lettuce,0.615
2022-12-01,AK,Lettuce,0.655
2023-01-01,AK,Lettuce,0.645
2023-02-01,AK,Lettuce,0.653
2023-03-01,AK,Lettuce,0.674
2023-04-01,AK,Lettuce,0.676
2023-05-01,AK,Lettuce,0.724
2023-06-01,AK,Lettuce,0.715
2023-07-01,AK,Lettuce,0.722
2023-08-01,AK,Lettuce,0.705
2023-09-01,AK,Lettuce,0.698
2023-10-01,AK,Lettuce,0.703
2023-11-01,AK,Lettuce,0.721
2023-12-01,AK,Lettuce,0.728
2024-01-01,AK,Lettuce,0.755
2024-02-01,AK,Lettuce,0.753
2024-03-01,AK,Lettuce,0.745
2024-04-01,AK,Lettuce,0.806
2024-05-01,AK,Lettuce,0.815
2024-06-01,AK,Lettuce,0.798
2024-07-01,AK,Lettuce,0.781
2024-08-01,AK,Lettuce,0.759
2024-09-01,AK,Lettuce,0.781
2024-10-01,AK,Lettuce,0.772
2024-11-01,AK,Lettuce,0.775
2024-12-01,AK,Lettuce,0.773
2025-01-01,AK,Lettuce,0.79
2025-02-01,AK,Lettuce,0.77
2025-03-01,AK,Lettuce,0.745
2025-04-01,AK,Lettuce,0.75
2025-05-01,AK,Lettuce,0.764
2025-06-01,AK,Lettuce,0.772
2025-07-01,AK,Lettuce,0.753
2025-08-01,AK,Lettuce,0.768
2025-09-01,AK,Lettuce,0.751
2020-10-01,AK,Soybean,0.118
2020-11-01,AK,Soybean,0.115
2020-12-01,AK,Soybean,0.119
2021-01-01,AK,Soybean,0.122
2021-02-01,AK,Soybean,0.124
2021-03-01,AK,Soybean,0.128
2021-04-01,AK,Soybean,0.139
2021-05-01,AK,Soybean,0.132
2021-06-01,AK,Soybean,0.129
2021-07-01,AK,Soybean,0.127
2021-08-01,AK,Soybean,0.124
2021-09-01,AK,Soybean,0.12
2021-10-01,AK,Soybean,0.118
2021-11-01,AK,Soybean,0.114
2021-12-01,AK,Soybean,0.115
2022-01-01,AK,Soybean,0.115
2022-02-01,AK,Soybean,0.117
2022-03-01,AK,Soybean,0.119
2022-04-01,AK,Soybean,0.121
2022-05-01,AK,Soybean,0.12
2022-06-01,AK,Soybean,0.127
2022-07-01,AK,Soybean,0.128
2022-08-01,AK,Soybean,0.121
2022-09-01,AK,Soybean,0.117
2022-10-01,AK,Soybean,0.111
2022-11-01,AK,Soybean,0.111
2022-12-01,AK,Soybean,0.111
2023-01-01,AK,Soybean,0.109
2023-02-01,AK,Soybean,0.116
2023-03-01,AK,Soybean,0.118
2023-04-01,AK,Soybean,0.12
2023-05-01,AK,Soybean,0.117
2023-06-01,AK,Soybean,0.114
2023-07-01,AK,Soybean,0.114
2023-08-01,AK,Soybean,0.114
2023-09-01,AK,Soybean,0.108
2023-10-01,AK,Soybean,0.107
2023-11-01,AK,Soybean,0.107
2023-12-01,AK,Soybean,0.107
2024-01-01,AK,Soybean,0.104
2024-02-01,AK,Soybean,0.102
2024-03-01,AK,Soybean,0.102
2024-04-01,AK,Soybean,0.102
2024-05-01,AK,Soybean,0.104
2024-06-01,AK,Soybean,0.107
2024-07-01,AK,Soybean,0.106
2024-08-01,AK,Soybean,0.105
2024-09-01,AK,Soybean,0.106
2024-10-01,AK,Soybean,0.108
2024-11-01,AK,Soybean,0.107
2024-12-01,AK,Soybean,0.109
2025-01-01,AK,Soybean,0.113
2025-02-01,AK,Soybean,0.117
2025-03-01,AK,Soybean,0.123
2025-04-01,AK,Soybean,0.12
2025-05-01,AK,Soybean,0.12
2025-06-01,AK,Soybean,0.12
2025-07-01,AK,Soybean,0.12
2025-08-01,AK,Soybean,0.117
2025-09-01,AK,Soybean,0.112
2020-10-01,AZ,Alfalfa,0.12
2020-11-01,AZ,Alfalfa,0.118
2020-12-01,AZ,Alfalfa,0.118
2021-01-01,AZ,Alfalfa,0.115
2021-02-01,AZ,Alfalfa,0.111
2021-03-01,AZ,Alfalfa,0.112
2021-04-01,AZ,Alfalfa,0.113
2021-05-01,AZ,Alfalfa,0.115
2021-06-01,AZ,Alfalfa,0.122
2021-07-01,AZ,Alfalfa,0.123
2021-08-01,AZ,Alfalfa,0.125
2021-09-01,AZ,Alfalfa,0.121
2021-10-01,AZ,Alfalfa,0.116
2021-11-01,AZ,Alfalfa,0.122
2021-12-01,AZ,Alfalfa,0.118
2022-01-01,AZ,Alfalfa,0.115
2022-02-01,AZ,Alfalfa,0.114
2022-03-01,AZ,Alfalfa,0.114
2022-04-01,AZ,Alfalfa,0.111
2022-05-01,AZ,Alfalfa,0.11
2022-06-01,AZ,Alfalfa,0.114
2022-07-01,AZ,Alfalfa,0.111
2022-08-01,AZ,Alfalfa,0.107
2022-09-01,AZ,Alfalfa,0.11
2022-10-01,AZ,Alfalfa,0.111
2022-11-01,AZ,Alfalfa,0.109
2022-12-01,AZ,Alfalfa,0.104
2023-01-01,AZ,Alfalfa,0.102
2023-02-01,AZ,Alfalfa,0.102
2023-03-01,AZ,Alfalfa,0.105
2023-04-01,AZ,Alfalfa,0.102
2023-05-01,AZ,Alfalfa,0.102
2023-06-01,AZ,Alfalfa,0.104
2023-07-01,AZ,Alfalfa,0.096
2023-08-01,AZ,Alfalfa,0.099
2023-09-01,AZ,Alfalfa,0.096
2023-10-01,AZ,Alfalfa,0.097
2023-11-01,AZ,Alfalfa,0.097
2023-12-01,AZ,Alfalfa,0.101
2024-01-01,AZ,Alfalfa,0.102
2024-02-01,AZ,Alfalfa,0.095
2024-03-01,AZ,Alfalfa,0.093
2024-04-01,AZ,Alfalfa,0.093
2024-05-01,AZ,Alfalfa,0.093
2024-06-01,AZ,Alfalfa,0.094
2024-07-01,AZ,Alfalfa,0.096
2024-08-01,AZ,Alfalfa,0.098
2024-09-01,AZ,Alfalfa,0.097
2024-10-01,AZ,Alfalfa,0.092
2024-11-01,AZ,Alfalfa,0.091
2024-12-01,AZ,Alfalfa,0.092
2025-01-01,AZ,Alfalfa,0.089
2025-02-01,AZ,Alfalfa,0.09
2025-03-01,AZ,Alfalfa,0.093
2025-04-01,AZ,Alfalfa,0.093
2025-05-01,AZ,Alfalfa,0.085
2025-06-01,AZ,Alfalfa,0.081
2025-07-01,AZ,Alfalfa,0.086
2025-08-01,AZ,Alfalfa,0.085
2025-09-01,AZ,Alfalfa,0.08
2020-10-01,AZ,Lettuce,0.601
2020-11-01,AZ,Lettuce,0.602
2020-12-01,AZ,Lettuce,0.622
2021-01-01,AZ,Lettuce,0.627
2021-02-01,AZ,Lettuce,0.635
2021-03-01,AZ,Lettuce,0.642
2021-04-01,AZ,Lettuce,0.656
2021-05-01,AZ,Lettuce,0.701
2021-06-01,AZ,Lettuce,0.721
2021-07-01,AZ,Lettuce,0.687
2021-08-01,AZ,Lettuce,0.696
2021-09-01,AZ,Lettuce,0.72
2021-10-01,AZ,Lettuce,0.746
2021-11-01,AZ,Lettuce,0.736
2021-12-01,AZ,Lettuce,0.762
2022-01-01,AZ,Lettuce,0.783
2022-02-01,AZ,Lettuce,0.844
2022-03-01,AZ,Lettuce,0.825
2022-04-01,AZ,Lettuce,0.812
2022-05-01,AZ,Lettuce,0.805
2022-06-01,AZ,Lettuce,0.793
2022-07-01,AZ,Lettuce,0.772
2022-08-01,AZ,Lettuce,0.708
2022-09-01,AZ,Lettuce,0.699
2022-10-01,AZ,Lettuce,0.706
2022-11-01,AZ,Lettuce,0.696
2022-12-01,AZ,Lettuce,0.736
2023-01-01,AZ,Lettuce,0.737
2023-02-01,AZ,Lettuce,0.765
2023-03-01,AZ,Lettuce,0.771
2023-04-01,AZ,Lettuce,0.79
2023-05-01,AZ,Lettuce,0.797
2023-06-01,AZ,Lettuce,0.83
2023-07-01,AZ,Lettuce,0.831
2023-08-01,AZ,Lettuce,0.843
2023-09-01,AZ,Lettuce,0.853
2023-10-01,AZ,Lettuce,0.845
2023-11-01,AZ,Lettuce,0.855
2023-12-01,AZ,Lettuce,0.913
2024-01-01,AZ,Lettuce,0.905
2024-02-01,AZ,Lettuce,0.917
2024-03-01,AZ,Lettuce,0.951
2024-04-01,AZ,Lettuce,0.984
2024-05-01,AZ,Lettuce,0.984
2024-06-01,AZ,Lettuce,0.914
2024-07-01,AZ,Lettuce,0.928
2024-08-01,AZ,Lettuce,0.866
2024-09-01,AZ,Lettuce,0.904
2024-10-01,AZ,Lettuce,0.909
2024-11-01,AZ,Lettuce,0.936
2024-12-01,AZ,Lettuce,0.911
2025-01-01,AZ,Lettuce,0.869
2025-02-01,AZ,Lettuce,0.875
2025-03-01,AZ,Lettuce,0.874
2025-04-01,AZ,Lettuce,0.862
2025-05-01,AZ,Lettuce,0.864
2025-06-01,AZ,Lettuce,0.935
2025-07-01,AZ,Lettuce,0.959
2025-08-01,AZ,Lettuce,0.989
2025-09-01,AZ,Lettuce,1.014
2020-10-01,AZ,Tomato (processing),0.104
2020-11-01,AZ,Tomato (processing),0.104
2020-12-01,AZ,Tomato (processing),0.097
2021-01-01,AZ,Tomato (processing),0.097
2021-02-01,AZ,Tomato (processing),0.099
2021-03-01,AZ,Tomato (processing),0.096
2021-04-01,AZ,Tomato (processing),0.096
2021-05-01,AZ,Tomato (processing),0.094
2021-06-01,AZ,Tomato (processing),0.098
2021-07-01,AZ,Tomato (processing),0.1
2021-08-01,AZ,Tomato (processing),0.102
2021-09-01,AZ,Tomato (processing),0.104
2021-10-01,AZ,Tomato (processing),0.104
2021-11-01,AZ,Tomato (processing),0.105
2021-12-01,AZ,Tomato (processing),0.101
2022-01-01,AZ,Tomato (processing),0.094
2022-02-01,AZ,Tomato (processing),0.095
2022-03-01,AZ,Tomato (processing),0.096
2022-04-01,AZ,Tomato (processing),0.099
2022-05-01,AZ,Tomato (processing),0.104
2022-06-01,AZ,Tomato (processing),0.109
2022-07-01,AZ,Tomato (processing),0.105
2022-08-01,AZ,Tomato (processing),0.104
2022-09-01,AZ,Tomato (processing),0.106
2022-10-01,AZ,Tomato (processing),0.114
2022-11-01,AZ,Tomato (processing),0.119
2022-12-01,AZ,Tomato (processing),0.123
2023-01-01,AZ,Tomato (processing),0.121
2023-02-01,AZ,Tomato (processing),0.118
2023-03-01,AZ,Tomato (processing),0.121
2023-04-01,AZ,Tomato (processing),0.117
2023-05-01,AZ,Tomato (processing),0.116
2023-06-01,AZ,Tomato (processing),0.116
2023-07-01,AZ,Tomato (processing),0.121
2023-08-01,AZ,Tomato (processing),0.12
2023-09-01,AZ,Tomato (processing),0.111
2023-10-01,AZ,Tomato (processing),0.113
2023-11-01,AZ,Tomato (processing),0.111
2023-12-01,AZ,Tomato (processing),0.111
2024-01-01,AZ,Tomato (processing),0.11
2024-02-01,AZ,Tomato (processing),0.11
2024-03-01,AZ,Tomato (processing),0.112
2024-04-01,AZ,Tomato (processing),0.107
2024-05-01,AZ,Tomato (processing),0.105
2024-06-01,AZ,Tomato (processing),0.108
2024-07-01,AZ,Tomato (processing),0.106
2024-08-01,AZ,Tomato (processing),0.1
2024-09-01,AZ,Tomato (processing),0.102
2024-10-01,AZ,Tomato (processing),0.106
2024-11-01,AZ,Tomato (processing),0.106
2024-12-01,AZ,Tomato (processing),0.1
2025-01-01,AZ,Tomato (processing),0.102
2025-02-01,AZ,Tomato (processing),0.097
2025-03-01,AZ,Tomato (processing),0.097
2025-04-01,AZ,Tomato (processing),0.095
2025-05-01,AZ,Tomato (processing),0.092
2025-06-01,AZ,Tomato (processing),0.09
2025-07-01,AZ,Tomato (processing),0.09
2025-08-01,AZ,Tomato (processing),0.088
2025-09-01,AZ,Tomato (processing),0.09
2020-10-01,AZ,Onion (bulb),0.306
2020-11-01,AZ,Onion (bulb),0.315
2020-12-01,AZ,Onion (bulb),0.318
2021-01-01,AZ,Onion (bulb),0.311
